dsCode,closePrice,valueDate
WIKI_JPM,40.91,"2011-06-21 00:00:00"
WIKI_JPM,40.69,"2011-06-22 00:00:00"
WIKI_JPM,40.07,"2011-06-23 00:00:00"
WIKI_JPM,39.49,"2011-06-24 00:00:00"
WIKI_JPM,39.88,"2011-06-27 00:00:00"
WIKI_JPM,39.54,"2011-06-28 00:00:00"
WIKI_JPM,40.45,"2011-06-29 00:00:00"
WIKI_JPM,40.94,"2011-06-30 00:00:00"
WIKI_JPM,41.58,"2011-07-01 00:00:00"
WIKI_JPM,41.03,"2011-07-05 00:00:00"
WIKI_JPM,40.56,"2011-07-06 00:00:00"
WIKI_JPM,41.32,"2011-07-07 00:00:00"
WIKI_JPM,40.74,"2011-07-08 00:00:00"
WIKI_JPM,39.43,"2011-07-11 00:00:00"
WIKI_JPM,39.39,"2011-07-12 00:00:00"
WIKI_JPM,39.62,"2011-07-13 00:00:00"
WIKI_JPM,40.35,"2011-07-14 00:00:00"
WIKI_JPM,39.98,"2011-07-15 00:00:00"
WIKI_JPM,39.83,"2011-07-18 00:00:00"
WIKI_JPM,40.39,"2011-07-19 00:00:00"
WIKI_JPM,40.96,"2011-07-20 00:00:00"
WIKI_JPM,42.29,"2011-07-21 00:00:00"
WIKI_JPM,42.19,"2011-07-22 00:00:00"
WIKI_JPM,41.69,"2011-07-25 00:00:00"
WIKI_JPM,41.44,"2011-07-26 00:00:00"
WIKI_JPM,40.67,"2011-07-27 00:00:00"
WIKI_JPM,40.68,"2011-07-28 00:00:00"
WIKI_JPM,40.45,"2011-07-29 00:00:00"
WIKI_JPM,40.44,"2011-08-01 00:00:00"
WIKI_JPM,39.84,"2011-08-02 00:00:00"
WIKI_JPM,39.9,"2011-08-03 00:00:00"
WIKI_JPM,37.92,"2011-08-04 00:00:00"
WIKI_JPM,37.6,"2011-08-05 00:00:00"
WIKI_JPM,34.06,"2011-08-08 00:00:00"
WIKI_JPM,36.4,"2011-08-09 00:00:00"
WIKI_JPM,34.37,"2011-08-10 00:00:00"
WIKI_JPM,36.69,"2011-08-11 00:00:00"
WIKI_JPM,35.91,"2011-08-12 00:00:00"
WIKI_JPM,36.88,"2011-08-15 00:00:00"
WIKI_JPM,36.03,"2011-08-16 00:00:00"
WIKI_JPM,36.57,"2011-08-17 00:00:00"
WIKI_JPM,35.19,"2011-08-18 00:00:00"
WIKI_JPM,34.35,"2011-08-19 00:00:00"
WIKI_JPM,33.41,"2011-08-22 00:00:00"
WIKI_JPM,34.78,"2011-08-23 00:00:00"
WIKI_JPM,35.83,"2011-08-24 00:00:00"
WIKI_JPM,35.72,"2011-08-25 00:00:00"
WIKI_JPM,36.21,"2011-08-26 00:00:00"
WIKI_JPM,37.64,"2011-08-29 00:00:00"
WIKI_JPM,37.06,"2011-08-30 00:00:00"
WIKI_JPM,37.56,"2011-08-31 00:00:00"
WIKI_JPM,36.3,"2011-09-01 00:00:00"
WIKI_JPM,34.63,"2011-09-02 00:00:00"
WIKI_JPM,33.44,"2011-09-06 00:00:00"
WIKI_JPM,34.82,"2011-09-07 00:00:00"
WIKI_JPM,33.51,"2011-09-08 00:00:00"
WIKI_JPM,32.08,"2011-09-09 00:00:00"
WIKI_JPM,32.42,"2011-09-12 00:00:00"
WIKI_JPM,32.49,"2011-09-13 00:00:00"
WIKI_JPM,32.8,"2011-09-14 00:00:00"
WIKI_JPM,33.81,"2011-09-15 00:00:00"
WIKI_JPM,33.43,"2011-09-16 00:00:00"
WIKI_JPM,32.49,"2011-09-19 00:00:00"
WIKI_JPM,32.25,"2011-09-20 00:00:00"
WIKI_JPM,30.34,"2011-09-21 00:00:00"
WIKI_JPM,29.27,"2011-09-22 00:00:00"
WIKI_JPM,29.59,"2011-09-23 00:00:00"
WIKI_JPM,31.65,"2011-09-26 00:00:00"
WIKI_JPM,31.57,"2011-09-27 00:00:00"
WIKI_JPM,30.47,"2011-09-28 00:00:00"
WIKI_JPM,31.39,"2011-09-29 00:00:00"
WIKI_JPM,30.12,"2011-09-30 00:00:00"
WIKI_JPM,28.65,"2011-10-03 00:00:00"
WIKI_JPM,30.26,"2011-10-04 00:00:00"
WIKI_JPM,30.84,"2011-10-05 00:00:00"
WIKI_JPM,32.38,"2011-10-06 00:00:00"
WIKI_JPM,30.7,"2011-10-07 00:00:00"
WIKI_JPM,32.3,"2011-10-10 00:00:00"
WIKI_JPM,32.3,"2011-10-11 00:00:00"
WIKI_JPM,33.2,"2011-10-12 00:00:00"
WIKI_JPM,31.6,"2011-10-13 00:00:00"
WIKI_JPM,31.89,"2011-10-14 00:00:00"
WIKI_JPM,31.04,"2011-10-17 00:00:00"
WIKI_JPM,32.87,"2011-10-18 00:00:00"
WIKI_JPM,32.25,"2011-10-19 00:00:00"
WIKI_JPM,33.13,"2011-10-20 00:00:00"
WIKI_JPM,33.42,"2011-10-21 00:00:00"
WIKI_JPM,34.57,"2011-10-24 00:00:00"
WIKI_JPM,33.49,"2011-10-25 00:00:00"
WIKI_JPM,34.18,"2011-10-26 00:00:00"
WIKI_JPM,36.67,"2011-10-27 00:00:00"
WIKI_JPM,36.69,"2011-10-28 00:00:00"
WIKI_JPM,34.76,"2011-10-31 00:00:00"
WIKI_JPM,32.71,"2011-11-01 00:00:00"
WIKI_JPM,33.64,"2011-11-02 00:00:00"
WIKI_JPM,34.38,"2011-11-03 00:00:00"
WIKI_JPM,33.97,"2011-11-04 00:00:00"
WIKI_JPM,34.24,"2011-11-07 00:00:00"
WIKI_JPM,35.02,"2011-11-08 00:00:00"
WIKI_JPM,32.54,"2011-11-09 00:00:00"
WIKI_JPM,32.74,"2011-11-10 00:00:00"
WIKI_JPM,33.28,"2011-11-11 00:00:00"
WIKI_JPM,32.55,"2011-11-14 00:00:00"
WIKI_JPM,32.7,"2011-11-15 00:00:00"
WIKI_JPM,31.47,"2011-11-16 00:00:00"
WIKI_JPM,30.49,"2011-11-17 00:00:00"
WIKI_JPM,30.62,"2011-11-18 00:00:00"
WIKI_JPM,29.91,"2011-11-21 00:00:00"
WIKI_JPM,29.41,"2011-11-22 00:00:00"
WIKI_JPM,28.38,"2011-11-23 00:00:00"
WIKI_JPM,28.48,"2011-11-25 00:00:00"
WIKI_JPM,29.16,"2011-11-28 00:00:00"
WIKI_JPM,28.56,"2011-11-29 00:00:00"
WIKI_JPM,30.97,"2011-11-30 00:00:00"
WIKI_JPM,30.46,"2011-12-01 00:00:00"
WIKI_JPM,32.33,"2011-12-02 00:00:00"
WIKI_JPM,33.51,"2011-12-05 00:00:00"
WIKI_JPM,33.23,"2011-12-06 00:00:00"
WIKI_JPM,34,"2011-12-07 00:00:00"
WIKI_JPM,32.22,"2011-12-08 00:00:00"
WIKI_JPM,33.18,"2011-12-09 00:00:00"
WIKI_JPM,32.04,"2011-12-12 00:00:00"
WIKI_JPM,31.29,"2011-12-13 00:00:00"
WIKI_JPM,31.51,"2011-12-14 00:00:00"
WIKI_JPM,31.76,"2011-12-15 00:00:00"
WIKI_JPM,31.89,"2011-12-16 00:00:00"
WIKI_JPM,30.7,"2011-12-19 00:00:00"
WIKI_JPM,32.21,"2011-12-20 00:00:00"
